item_id,consumer_path,cons_x1,cons_y1,cons_x2,cons_y2,shop_path,shop_x1,shop_y1,shop_x2,shop_y2,split
id_00009413,img/TOPS/Summer_Wear/id_00009413/consumer_15.jpg,1,26,223,300,img/TOPS/Summer_Wear/id_00009413/shop_01.jpg,1,80,182,300,train
id_00009413,img/TOPS/Summer_Wear/id_00009413/consumer_16.jpg,1,14,255,226,img/TOPS/Summer_Wear/id_00009413/shop_01.jpg,1,80,182,300,train
id_00009413,img/TOPS/Summer_Wear/id_00009413/consumer_17.jpg,1,88,213,300,img/TOPS/Summer_Wear/id_00009413/shop_01.jpg,1,80,182,300,train
id_00010014,img/TOPS/Summer_Wear/id_00010014/consumer_01.jpg,1,124,226,300,img/TOPS/Summer_Wear/id_00010014/shop_01.jpg,43,52,163,186,train
id_00010014,img/TOPS/Summer_Wear/id_00010014/consumer_01.jpg,1,124,226,300,img/TOPS/Summer_Wear/id_00010014/shop_02.jpg,23,64,186,258,train
id_00010014,img/TOPS/Summer_Wear/id_00010014/consumer_02.jpg,44,51,225,300,img/TOPS/Summer_Wear/id_00010014/shop_01.jpg,43,52,163,186,train
id_00010014,img/TOPS/Summer_Wear/id_00010014/consumer_02.jpg,44,51,225,300,img/TOPS/Summer_Wear/id_00010014/shop_02.jpg,23,64,186,258,train
id_00010014,img/TOPS/Summer_Wear/id_00010014/consumer_03.jpg,1,28,225,300,img/TOPS/Summer_Wear/id_00010014/shop_01.jpg,43,52,163,186,train
id_00010014,img/TOPS/Summer_Wear/id_00010014/consumer_03.jpg,1,28,225,300,img/TOPS/Summer_Wear/id_00010014/shop_02.jpg,23,64,186,258,train
id_00010014,img/TOPS/Summer_Wear/id_00010014/consumer_04.jpg,123,2,233,186,img/TOPS/Summer_Wear/id_00010014/shop_01.jpg,43,52,163,186,train
id_00010014,img/TOPS/Summer_Wear/id_00010014/consumer_04.jpg,123,2,233,186,img/TOPS/Summer_Wear/id_00010014/shop_02.jpg,23,64,186,258,train
id_00010014,img/TOPS/Summer_Wear/id_00010014/consumer_05.jpg,1,84,225,300,img/TOPS/Summer_Wear/id_00010014/shop_01.jpg,43,52,163,186,train
id_00010014,img/TOPS/Summer_Wear/id_00010014/consumer_05.jpg,1,84,225,300,img/TOPS/Summer_Wear/id_00010014/shop_02.jpg,23,64,186,258,train
id_00010014,img/TOPS/Summer_Wear/id_00010014/consumer_06.jpg,1,73,225,300,img/TOPS/Summer_Wear/id_00010014/shop_01.jpg,43,52,163,186,train
id_00010014,img/TOPS/Summer_Wear/id_00010014/consumer_06.jpg,1,73,225,300,img/TOPS/Summer_Wear/id_00010014/shop_02.jpg,23,64,186,258,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_01.jpg,1,109,225,300,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_01.jpg,1,109,225,300,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_01.jpg,1,109,225,300,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_02.jpg,1,1,225,300,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_02.jpg,1,1,225,300,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_02.jpg,1,1,225,300,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_03.jpg,6,1,216,300,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_03.jpg,6,1,216,300,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_03.jpg,6,1,216,300,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_04.jpg,1,87,191,300,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_04.jpg,1,87,191,300,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_04.jpg,1,87,191,300,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_05.jpg,1,92,225,300,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_05.jpg,1,92,225,300,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_05.jpg,1,92,225,300,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_06.jpg,1,135,225,300,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_06.jpg,1,135,225,300,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_06.jpg,1,135,225,300,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_07.jpg,46,33,155,243,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_07.jpg,46,33,155,243,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_07.jpg,46,33,155,243,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_08.jpg,76,50,153,200,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_08.jpg,76,50,153,200,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_08.jpg,76,50,153,200,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_09.jpg,87,80,149,174,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_09.jpg,87,80,149,174,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_09.jpg,87,80,149,174,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_10.jpg,1,21,225,296,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_10.jpg,1,21,225,296,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_10.jpg,1,21,225,296,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_11.jpg,1,135,225,300,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_11.jpg,1,135,225,300,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_11.jpg,1,135,225,300,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_12.jpg,1,13,223,300,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_12.jpg,1,13,223,300,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_12.jpg,1,13,223,300,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_13.jpg,77,46,132,126,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_13.jpg,77,46,132,126,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_13.jpg,77,46,132,126,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_14.jpg,1,1,223,300,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_14.jpg,1,1,223,300,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_14.jpg,1,1,223,300,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_15.jpg,97,14,205,197,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_15.jpg,97,14,205,197,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_15.jpg,97,14,205,197,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_16.jpg,1,104,223,300,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_16.jpg,1,104,223,300,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_16.jpg,1,104,223,300,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_17.jpg,1,1,223,300,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_17.jpg,1,1,223,300,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_17.jpg,1,1,223,300,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_18.jpg,1,115,169,300,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_18.jpg,1,115,169,300,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_18.jpg,1,115,169,300,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_19.jpg,53,91,69,189,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_19.jpg,53,91,69,189,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_19.jpg,53,91,69,189,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_20.jpg,39,62,193,277,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_20.jpg,39,62,193,277,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_20.jpg,39,62,193,277,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_21.jpg,12,1,225,300,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_21.jpg,12,1,225,300,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_21.jpg,12,1,225,300,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_22.jpg,82,43,138,203,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_22.jpg,82,43,138,203,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_22.jpg,82,43,138,203,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_23.jpg,77,85,151,219,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_23.jpg,77,85,151,219,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_23.jpg,77,85,151,219,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_24.jpg,86,110,132,266,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_24.jpg,86,110,132,266,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_24.jpg,86,110,132,266,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_25.jpg,1,38,225,300,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_25.jpg,1,38,225,300,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_25.jpg,1,38,225,300,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_26.jpg,27,1,225,300,img/TOPS/Summer_Wear/id_00010086/shop_01.jpg,1,92,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_26.jpg,27,1,225,300,img/TOPS/Summer_Wear/id_00010086/shop_02.jpg,1,87,200,300,train
id_00010086,img/TOPS/Summer_Wear/id_00010086/consumer_26.jpg,27,1,225,300,img/TOPS/Summer_Wear/id_00010086/shop_03.jpg,1,81,200,300,train
id_00010412,img/TOPS/Summer_Wear/id_00010412/consumer_01.jpg,9,1,182,162,img/TOPS/Summer_Wear/id_00010412/shop_01.jpg,16,66,195,243,train
id_00011728,img/TOPS/Summer_Wear/id_00011728/consumer_01.jpg,1,1,225,300,img/TOPS/Summer_Wear/id_00011728/shop_01.jpg,1,1,200,280,train
id_00011728,img/TOPS/Summer_Wear/id_00011728/consumer_01.jpg,1,1,225,300,img/TOPS/Summer_Wear/id_00011728/shop_02.jpg,4,1,200,293,train
id_00011728,img/TOPS/Summer_Wear/id_00011728/consumer_02.jpg,1,1,169,300,img/TOPS/Summer_Wear/id_00011728/shop_01.jpg,1,1,200,280,train
id_00011728,img/TOPS/Summer_Wear/id_00011728/consumer_02.jpg,1,1,169,300,img/TOPS/Summer_Wear/id_00011728/shop_02.jpg,4,1,200,293,train
id_00012186,img/TOPS/Summer_Wear/id_00012186/consumer_01.jpg,71,79,143,181,img/TOPS/Summer_Wear/id_00012186/shop_01.jpg,92,113,200,286,train
id_00012186,img/TOPS/Summer_Wear/id_00012186/consumer_02.jpg,36,51,179,231,img/TOPS/Summer_Wear/id_00012186/shop_01.jpg,92,113,200,286,train
id_00012822,img/TOPS/Summer_Wear/id_00012822/consumer_01.jpg,1,1,169,300,img/TOPS/Summer_Wear/id_00012822/shop_01.jpg,14,21,200,242,train
id_00012822,img/TOPS/Summer_Wear/id_00012822/consumer_02.jpg,1,1,169,295,img/TOPS/Summer_Wear/id_00012822/shop_01.jpg,14,21,200,242,train
id_00012822,img/TOPS/Summer_Wear/id_00012822/consumer_03.jpg,1,1,169,300,img/TOPS/Summer_Wear/id_00012822/shop_01.jpg,14,21,200,242,train
id_00012915,img/TOPS/Summer_Wear/id_00012915/consumer_01.jpg,1,69,225,298,img/TOPS/Summer_Wear/id_00012915/shop_01.jpg,1,55,109,188,train
id_00013105,img/TOPS/Summer_Wear/id_00013105/consumer_01.jpg,1,7,225,300,img/TOPS/Summer_Wear/id_00013105/shop_01.jpg,96,53,200,195,train
id_00013153,img/TOPS/Summer_Wear/id_00013153/consumer_01.jpg,1,79,168,256,img/TOPS/Summer_Wear/id_00013153/shop_01.jpg,66,94,137,166,train
id_00015379,img/TOPS/Summer_Wear/id_00015379/consumer_01.jpg,1,5,225,220,img/TOPS/Summer_Wear/id_00015379/shop_01.jpg,1,59,118,231,train
id_00016341,img/TOPS/Summer_Wear/id_00016341/consumer_01.jpg,1,1,225,278,img/TOPS/Summer_Wear/id_00016341/shop_01.jpg,1,69,191,242,train
id_00016341,img/TOPS/Summer_Wear/id_00016341/consumer_02.jpg,13,34,225,300,img/TOPS/Summer_Wear/id_00016341/shop_01.jpg,1,69,191,242,train
id_00017244,img/TOPS/Summer_Wear/id_00017244/consumer_01.jpg,41,48,125,137,img/TOPS/Summer_Wear/id_00017244/shop_01.jpg,84,43,184,164,train
id_00017244,img/TOPS/Summer_Wear/id_00017244/consumer_02.jpg,8,16,225,292,img/TOPS/Summer_Wear/id_00017244/shop_01.jpg,84,43,184,164,train
id_00017244,img/TOPS/Summer_Wear/id_00017244/consumer_03.jpg,17,49,202,297,img/TOPS/Summer_Wear/id_00017244/shop_01.jpg,84,43,184,164,train
id_00018300,img/TOPS/Summer_Wear/id_00018300/consumer_01.jpg,1,93,300,300,img/TOPS/Summer_Wear/id_00018300/shop_01.jpg,1,91,129,237,train
id_00018300,img/TOPS/Summer_Wear/id_00018300/consumer_01.jpg,1,93,300,300,img/TOPS/Summer_Wear/id_00018300/shop_02.jpg,26,82,192,299,train
id_00018300,img/TOPS/Summer_Wear/id_00018300/consumer_02.jpg,42,1,169,300,img/TOPS/Summer_Wear/id_00018300/shop_01.jpg,1,91,129,237,train
id_00018300,img/TOPS/Summer_Wear/id_00018300/consumer_02.jpg,42,1,169,300,img/TOPS/Summer_Wear/id_00018300/shop_02.jpg,26,82,192,299,train
id_00018300,img/TOPS/Summer_Wear/id_00018300/consumer_03.jpg,1,1,169,151,img/TOPS/Summer_Wear/id_00018300/shop_01.jpg,1,91,129,237,train
id_00018300,img/TOPS/Summer_Wear/id_00018300/consumer_03.jpg,1,1,169,151,img/TOPS/Summer_Wear/id_00018300/shop_02.jpg,26,82,192,299,train
id_00018300,img/TOPS/Summer_Wear/id_00018300/consumer_04.jpg,1,119,225,300,img/TOPS/Summer_Wear/id_00018300/shop_01.jpg,1,91,129,237,train
id_00018300,img/TOPS/Summer_Wear/id_00018300/consumer_04.jpg,1,119,225,300,img/TOPS/Summer_Wear/id_00018300/shop_02.jpg,26,82,192,299,train
id_00018300,img/TOPS/Summer_Wear/id_00018300/consumer_05.jpg,1,134,225,300,img/TOPS/Summer_Wear/id_00018300/shop_01.jpg,1,91,129,237,train
id_00018300,img/TOPS/Summer_Wear/id_00018300/consumer_05.jpg,1,134,225,300,img/TOPS/Summer_Wear/id_00018300/shop_02.jpg,26,82,192,299,train
id_00019906,img/TOPS/Summer_Wear/id_00019906/consumer_01.jpg,45,80,195,203,img/TOPS/Summer_Wear/id_00019906/shop_01.jpg,48,84,197,205,train
id_00020408,img/TOPS/Summer_Wear/id_00020408/consumer_01.jpg,1,1,225,300,img/TOPS/Summer_Wear/id_00020408/shop_01.jpg,34,1,200,298,train
id_00020744,img/TOPS/Summer_Wear/id_00020744/consumer_01.jpg,69,45,197,228,img/TOPS/Summer_Wear/id_00020744/shop_01.jpg,1,28,200,288,train
id_00022984,img/TOPS/Summer_Wear/id_00022984/consumer_01.jpg,1,72,200,273,img/TOPS/Summer_Wear/id_00022984/shop_01.jpg,12,10,200,182,train
id_00023061,img/TOPS/Summer_Wear/id_00023061/consumer_01.jpg,25,33,174,253,img/TOPS/Summer_Wear/id_00023061/shop_01.jpg,81,102,182,240,train
id_00024089,img/TOPS/Summer_Wear/id_00024089/consumer_01.jpg,93,38,300,205,img/TOPS/Summer_Wear/id_00024089/shop_01.jpg,15,103,146,252,train
id_00024093,img/TOPS/Summer_Wear/id_00024093/consumer_01.jpg,1,1,225,300,img/TOPS/Summer_Wear/id_00024093/shop_01.jpg,34,1,200,300,train
id_00025614,img/TOPS/Summer_Wear/id_00025614/consumer_01.jpg,1,1,180,300,img/TOPS/Summer_Wear/id_00025614/shop_01.jpg,24,71,174,269,train
id_00025614,img/TOPS/Summer_Wear/id_00025614/consumer_01.jpg,1,1,180,300,img/TOPS/Summer_Wear/id_00025614/shop_02.jpg,29,87,200,237,train
id_00025614,img/TOPS/Summer_Wear/id_00025614/consumer_02.jpg,1,1,224,300,img/TOPS/Summer_Wear/id_00025614/shop_01.jpg,24,71,174,269,train
id_00025614,img/TOPS/Summer_Wear/id_00025614/consumer_02.jpg,1,1,224,300,img/TOPS/Summer_Wear/id_00025614/shop_02.jpg,29,87,200,237,train
id_00025614,img/TOPS/Summer_Wear/id_00025614/consumer_03.jpg,1,1,225,300,img/TOPS/Summer_Wear/id_00025614/shop_01.jpg,24,71,174,269,train
id_00025614,img/TOPS/Summer_Wear/id_00025614/consumer_03.jpg,1,1,225,300,img/TOPS/Summer_Wear/id_00025614/shop_02.jpg,29,87,200,237,train
id_00025614,img/TOPS/Summer_Wear/id_00025614/consumer_04.jpg,77,27,250,218,img/TOPS/Summer_Wear/id_00025614/shop_01.jpg,24,71,174,269,train
id_00025614,img/TOPS/Summer_Wear/id_00025614/consumer_04.jpg,77,27,250,218,img/TOPS/Summer_Wear/id_00025614/shop_02.jpg,29,87,200,237,train
id_00025614,img/TOPS/Summer_Wear/id_00025614/consumer_05.jpg,97,1,300,222,img/TOPS/Summer_Wear/id_00025614/shop_01.jpg,24,71,174,269,train
id_00025614,img/TOPS/Summer_Wear/id_00025614/consumer_05.jpg,97,1,300,222,img/TOPS/Summer_Wear/id_00025614/shop_02.jpg,29,87,200,237,train
id_00026062,img/TOPS/Summer_Wear/id_00026062/consumer_01.jpg,9,42,225,300,img/TOPS/Summer_Wear/id_00026062/shop_01.jpg,82,82,192,205,train
id_00026062,img/TOPS/Summer_Wear/id_00026062/consumer_01.jpg,9,42,225,300,img/TOPS/Summer_Wear/id_00026062/shop_02.jpg,33,99,185,252,train
id_00026062,img/TOPS/Summer_Wear/id_00026062/consumer_02.jpg,18,101,89,210,img/TOPS/Summer_Wear/id_00026062/shop_01.jpg,82,82,192,205,train
id_00026062,img/TOPS/Summer_Wear/id_00026062/consumer_02.jpg,18,101,89,210,img/TOPS/Summer_Wear/id_00026062/shop_02.jpg,33,99,185,252,train
id_00026062,img/TOPS/Summer_Wear/id_00026062/consumer_03.jpg,57,93,93,165,img/TOPS/Summer_Wear/id_00026062/shop_01.jpg,82,82,192,205,train
id_00026062,img/TOPS/Summer_Wear/id_00026062/consumer_03.jpg,57,93,93,165,img/TOPS/Summer_Wear/id_00026062/shop_02.jpg,33,99,185,252,train
id_00026062,img/TOPS/Summer_Wear/id_00026062/consumer_04.jpg,105,98,153,193,img/TOPS/Summer_Wear/id_00026062/shop_01.jpg,82,82,192,205,train
id_00026062,img/TOPS/Summer_Wear/id_00026062/consumer_04.jpg,105,98,153,193,img/TOPS/Summer_Wear/id_00026062/shop_02.jpg,33,99,185,252,train
id_00026062,img/TOPS/Summer_Wear/id_00026062/consumer_05.jpg,1,1,225,300,img/TOPS/Summer_Wear/id_00026062/shop_01.jpg,82,82,192,205,train
id_00026062,img/TOPS/Summer_Wear/id_00026062/consumer_05.jpg,1,1,225,300,img/TOPS/Summer_Wear/id_00026062/shop_02.jpg,33,99,185,252,train
id_00026062,img/TOPS/Summer_Wear/id_00026062/consumer_06.jpg,211,48,300,160,img/TOPS/Summer_Wear/id_00026062/shop_01.jpg,82,82,192,205,train
id_00026062,img/TOPS/Summer_Wear/id_00026062/consumer_06.jpg,211,48,300,160,img/TOPS/Summer_Wear/id_00026062/shop_02.jpg,33,99,185,252,train
id_00026062,img/TOPS/Summer_Wear/id_00026062/consumer_07.jpg,1,1,225,300,img/TOPS/Summer_Wear/id_00026062/shop_01.jpg,82,82,192,205,train
id_00026062,img/TOPS/Summer_Wear/id_00026062/consumer_07.jpg,1,1,225,300,img/TOPS/Summer_Wear/id_00026062/shop_02.jpg,33,99,185,252,train
id_00026062,img/TOPS/Summer_Wear/id_00026062/consumer_08.jpg,1,12,225,300,img/TOPS/Summer_Wear/id_00026062/shop_01.jpg,82,82,192,205,train
id_00026062,img/TOPS/Summer_Wear/id_00026062/consumer_08.jpg,1,12,225,300,img/TOPS/Summer_Wear/id_00026062/shop_02.jpg,33,99,185,252,train
id_00026062,img/TOPS/Summer_Wear/id_00026062/consumer_09.jpg,112,29,165,71,img/TOPS/Summer_Wear/id_00026062/shop_01.jpg,82,82,192,205,train
id_00026062,img/TOPS/Summer_Wear/id_00026062/consumer_09.jpg,112,29,165,71,img/TOPS/Summer_Wear/id_00026062/shop_02.jpg,33,99,185,252,train
id_00026522,img/TOPS/Summer_Wear/id_00026522/consumer_01.jpg,47,62,191,266,img/TOPS/Summer_Wear/id_00026522/shop_01.jpg,19,70,179,283,train
id_00026522,img/TOPS/Summer_Wear/id_00026522/consumer_02.jpg,24,43,293,276,img/TOPS/Summer_Wear/id_00026522/shop_01.jpg,19,70,179,283,train
id_00027210,img/TOPS/Summer_Wear/id_00027210/consumer_01.jpg,13,110,169,293,img/TOPS/Summer_Wear/id_00027210/shop_01.jpg,36,76,194,238,train
id_00027210,img/TOPS/Summer_Wear/id_00027210/consumer_01.jpg,13,110,169,293,img/TOPS/Summer_Wear/id_00027210/shop_02.jpg,1,77,200,256,train
id_00027210,img/TOPS/Summer_Wear/id_00027210/consumer_02.jpg,1,103,169,257,img/TOPS/Summer_Wear/id_00027210/shop_01.jpg,36,76,194,238,train
id_00027210,img/TOPS/Summer_Wear/id_00027210/consumer_02.jpg,1,103,169,257,img/TOPS/Summer_Wear/id_00027210/shop_02.jpg,1,77,200,256,train
